Player_ID,Position,LS_Current,LS_Potential,ST_Current,ST_Potential,RS_Current,RS_Potential,LW_Current,LW_Potential,LF_Current,LF_Potential,CF_Current,CF_Potential,RF_Current,RF_Potential,RW_Current,RW_Potential,LAM_Current,LAM_Potential,CAM_Current,CAM_Potential,RAM_Current,RAM_Potential,LM_Current,LM_Potential,LCM_Current,LCM_Potential,CM_Current,CM_Potential,RCM_Current,RCM_Potential,RM_Current,RM_Potential,LWB_Current,LWB_Potential,LDM_Current,LDM_Potential,CDM_Current,CDM_Potential,RDM_Current,RDM_Potential,RWB_Current,RWB_Potential,LB_Current,LB_Potential,LCB_Current,LCB_Potential,CB_Current,CB_Potential,RCB_Current,RCB_Potential,RB_Current,RB_Potential
225309,CAM,69,71,69,71,69,71,75,77,74,76,74,76,74,76,75,77,76,78,76,78,76,78,76,78,75,77,75,77,75,77,76,78,68,70,67,69,67,69,67,69,68,70,64,66,58,60,58,60,58,60,64,66
225310,LCM,60,62,60,62,60,62,62,64,62,64,62,64,62,64,62,64,64,66,64,66,64,66,63,65,65,67,65,67,65,67,63,65,65,67,67,69,67,69,67,69,65,67,65,67,66,68,66,68,66,68,65,67
225316,CB,50,52,50,52,50,52,52,54,51,53,51,53,51,53,52,54,52,54,52,54,52,54,55,57,55,57,55,57,55,57,55,57,62,64,63,65,63,65,63,65,62,64,63,65,66,68,66,68,66,68,63,65
225327,CB,40,42,40,42,40,42,38,40,37,39,37,39,37,39,38,40,38,40,38,40,38,40,41,43,44,46,44,46,44,46,41,43,54,56,57,59,57,59,57,59,54,56,56,58,62,64,62,64,62,64,56,58
225330,RW,56,58,56,58,56,58,62,64,60,62,60,62,60,62,62,64,62,64,62,64,62,64,61,63,57,59,57,59,57,59,61,63,50,52,47,49,47,49,47,49,50,52,47,49,39,41,39,41,39,41,47,49
225336,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225341,CB,55,57,55,57,55,57,56,58,56,58,56,58,56,58,56,58,57,59,57,59,57,59,60,62,61,63,61,63,61,63,60,62,64,66,66,68,66,68,66,68,64,66,64,66,66,68,66,68,66,68,64,66
225342,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225355,RCM,50,52,50,52,50,52,54,56,53,55,53,55,53,55,54,56,55,57,55,57,55,57,56,58,56,58,56,58,56,58,56,58,60,62,58,60,58,60,58,60,60,62,60,62,55,57,55,57,55,57,60,62
225356,LM,66,68,66,68,66,68,74,76,72,74,72,74,72,74,74,76,72,74,72,74,72,74,73,75,65,67,65,67,65,67,73,75,56,58,51,53,51,53,51,53,56,58,52,54,42,44,42,44,42,44,52,54
225359,LS,70,72,70,72,70,72,72,74,73,75,73,75,73,75,72,74,74,76,74,76,74,76,72,74,72,74,72,74,72,74,72,74,62,64,63,65,63,65,63,65,62,64,59,61,55,57,55,57,55,57,59,61
225361,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225363,RM,58,60,58,60,58,60,64,66,62,64,62,64,62,64,64,66,64,66,64,66,64,66,63,65,61,63,61,63,61,63,63,65,56,58,54,56,54,56,54,56,56,58,54,56,48,50,48,50,48,50,54,56
225364,LM,59,61,59,61,59,61,59,61,60,62,60,62,60,62,59,61,59,61,59,61,59,61,60,62,58,60,58,60,58,60,60,62,56,58,56,58,56,58,56,58,56,58,56,58,53,55,53,55,53,55,56,58
225365,RM,55,57,55,57,55,57,57,59,57,59,57,59,57,59,57,59,56,58,56,58,56,58,57,59,54,56,54,56,54,56,57,59,52,54,50,52,50,52,50,52,52,54,51,53,48,50,48,50,48,50,51,53
225367,ST,54,56,54,56,54,56,52,54,53,55,53,55,53,55,52,54,52,54,52,54,52,54,51,53,47,49,47,49,47,49,51,53,36,38,36,38,36,38,36,38,36,38,35,37,33,35,33,35,33,35,35,37
225368,LS,64,66,64,66,64,66,57,59,60,62,60,62,60,62,57,59,56,58,56,58,56,58,53,55,46,48,46,48,46,48,53,55,36,38,36,38,36,38,36,38,36,38,35,37,38,40,38,40,38,40,35,37
225375,RB,68,70,68,70,68,70,71,73,71,73,71,73,71,73,71,73,71,73,71,73,71,73,72,74,72,74,72,74,72,74,72,74,74,76,73,75,73,75,73,75,74,76,74,76,71,73,71,73,71,73,74,76
225381,RCM,59,61,59,61,59,61,62,64,62,64,62,64,62,64,62,64,64,66,64,66,64,66,62,64,63,65,63,65,63,65,62,64,58,60,61,63,61,63,61,63,58,60,57,59,58,60,58,60,58,60,57,59
225382,ST,56,58,56,58,56,58,50,52,52,54,52,54,52,54,50,52,50,52,50,52,50,52,48,50,45,47,45,47,45,47,48,50,36,38,38,40,38,40,38,40,36,38,35,37,40,42,40,42,40,42,35,37
225383,LM,56,58,56,58,56,58,59,61,59,61,59,61,59,61,59,61,61,63,61,63,61,63,60,62,61,63,61,63,61,63,60,62,57,59,58,60,58,60,58,60,57,59,56,58,54,56,54,56,54,56,56,58
225387,LB,52,54,52,54,52,54,58,60,54,56,54,56,54,56,58,60,54,56,54,56,54,56,58,60,52,54,52,54,52,54,58,60,63,65,58,60,58,60,58,60,63,65,64,66,62,64,62,64,62,64,64,66
225389,LB,49,51,49,51,49,51,56,58,52,54,52,54,52,54,56,58,52,54,52,54,52,54,57,59,53,55,53,55,53,55,57,59,63,65,57,59,57,59,57,59,63,65,62,64,58,60,58,60,58,60,62,64
225390,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225391,LM,60,62,60,62,60,62,65,67,64,66,64,66,64,66,65,67,65,67,65,67,65,67,66,68,63,65,63,65,63,65,66,68,59,61,58,60,58,60,58,60,59,61,57,59,54,56,54,56,54,56,57,59
225395,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225396,CB,42,44,42,44,42,44,42,44,41,43,41,43,41,43,42,44,44,46,44,46,44,46,47,49,52,54,52,54,52,54,47,49,60,62,63,65,63,65,63,65,60,62,62,64,68,70,68,70,68,70,62,64
225402,RB,65,67,65,67,65,67,70,72,68,70,68,70,68,70,70,72,68,70,68,70,68,70,70,72,68,70,68,70,68,70,70,72,73,75,69,71,69,71,69,71,73,75,72,74,69,71,69,71,69,71,72,74
225403,CAM,68,70,68,70,68,70,71,73,72,74,72,74,72,74,71,73,72,74,72,74,72,74,72,74,70,72,70,72,70,72,72,74,62,64,62,64,62,64,62,64,62,64,60,62,56,58,56,58,56,58,60,62
225406,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225410,LB,57,59,57,59,57,59,62,64,60,62,60,62,60,62,62,64,61,63,61,63,61,63,66,68,66,68,66,68,66,68,66,68,73,75,70,72,70,72,70,72,73,75,72,74,71,73,71,73,71,73,72,74
225419,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225423,RB,48,50,48,50,48,50,53,55,51,53,51,53,51,53,53,55,52,54,52,54,52,54,56,58,52,54,52,54,52,54,56,58,62,64,58,60,58,60,58,60,62,64,62,64,62,64,62,64,62,64,62,64
225426,LB,67,69,67,69,67,69,70,72,69,71,69,71,69,71,70,72,68,70,68,70,68,70,71,73,69,71,69,71,69,71,71,73,73,75,70,72,70,72,70,72,73,75,72,74,68,70,68,70,68,70,72,74
225427,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225430,CDM,55,57,55,57,55,57,57,59,56,58,56,58,56,58,57,59,57,59,57,59,57,59,57,59,58,60,58,60,58,60,57,59,60,62,61,63,61,63,61,63,60,62,61,63,62,64,62,64,62,64,61,63
225431,ST,62,64,62,64,62,64,58,60,60,62,60,62,60,62,58,60,58,60,58,60,58,60,57,59,52,54,52,54,52,54,57,59,42,44,42,44,42,44,42,44,42,44,40,42,39,41,39,41,39,41,40,42
225434,CDM,51,53,51,53,51,53,54,56,55,57,55,57,55,57,54,56,58,60,58,60,58,60,58,60,63,65,63,65,63,65,58,60,62,64,67,69,67,69,67,69,62,64,62,64,62,64,62,64,62,64,62,64
225435,CB,42,44,42,44,42,44,40,42,40,42,40,42,40,42,40,42,40,42,40,42,40,42,42,44,44,46,44,46,44,46,42,44,54,56,57,59,57,59,57,59,54,56,57,59,64,66,64,66,64,66,57,59
225436,ST,58,60,58,60,58,60,56,58,57,59,57,59,57,59,56,58,55,57,55,57,55,57,55,57,52,54,52,54,52,54,55,57,47,49,47,49,47,49,47,49,47,49,46,48,45,47,45,47,45,47,46,48
225439,LCM,66,68,66,68,66,68,69,71,69,71,69,71,69,71,69,71,71,73,71,73,71,73,70,72,73,75,73,75,73,75,70,72,72,74,74,76,74,76,74,76,72,74,71,73,72,74,72,74,72,74,71,73
225440,LW,63,65,63,65,63,65,68,70,66,68,66,68,66,68,68,70,66,68,66,68,66,68,68,70,59,61,59,61,59,61,68,70,50,52,44,46,44,46,44,46,50,52,46,48,34,36,34,36,34,36,46,48
225441,CAM,65,67,65,67,65,67,68,70,68,70,68,70,68,70,68,70,68,70,68,70,68,70,68,70,63,65,63,65,63,65,68,70,56,58,53,55,53,55,53,55,56,58,54,56,48,50,48,50,48,50,54,56
225442,ST,60,62,60,62,60,62,63,65,61,63,61,63,61,63,63,65,60,62,60,62,60,62,61,63,53,55,53,55,53,55,61,63,47,49,42,44,42,44,42,44,47,49,45,47,38,40,38,40,38,40,45,47
225445,RM,60,62,60,62,60,62,66,68,64,66,64,66,64,66,66,68,65,67,65,67,65,67,66,68,60,62,60,62,60,62,66,68,53,55,49,51,49,51,49,51,53,55,50,52,41,43,41,43,41,43,50,52
225450,RCB,43,45,43,45,43,45,40,42,41,43,41,43,41,43,40,42,41,43,41,43,41,43,43,45,45,47,45,47,45,47,43,45,53,55,56,58,56,58,56,58,53,55,56,58,62,64,62,64,62,64,56,58
225455,ST,66,68,66,68,66,68,68,70,69,71,69,71,69,71,68,70,70,72,70,72,70,72,67,69,64,66,64,66,64,66,67,69,51,53,50,52,50,52,50,52,51,53,48,50,41,43,41,43,41,43,48,50
225456,ST,70,72,70,72,70,72,68,70,69,71,69,71,69,71,68,70,66,68,66,68,66,68,67,69,60,62,60,62,60,62,67,69,51,53,47,49,47,49,47,49,51,53,48,50,42,44,42,44,42,44,48,50
225468,ST,49,51,49,51,49,51,49,51,49,51,49,51,49,51,49,51,47,49,47,49,47,49,47,49,40,42,40,42,40,42,47,49,34,36,31,33,31,33,31,33,34,36,33,35,30,32,30,32,30,32,33,35
225474,LM,70,72,70,72,70,72,74,76,73,75,73,75,73,75,74,76,74,76,74,76,74,76,74,76,75,77,75,77,75,77,74,76,76,78,75,77,75,77,75,77,76,78,75,77,73,75,73,75,73,75,75,77
225476,LW,57,59,57,59,57,59,65,67,63,65,63,65,63,65,65,67,64,66,64,66,64,66,67,69,64,66,64,66,64,66,67,69,69,71,64,66,64,66,64,66,69,71,68,70,63,65,63,65,63,65,68,70
225478,ST,72,74,72,74,72,74,71,73,72,74,72,74,72,74,71,73,72,74,72,74,72,74,71,73,69,71,69,71,69,71,71,73,60,62,59,61,59,61,59,61,60,62,58,60,53,55,53,55,53,55,58,60
225479,CM,60,62,60,62,60,62,59,61,61,63,61,63,61,63,59,61,61,63,61,63,61,63,59,61,61,63,61,63,61,63,59,61,58,60,61,63,61,63,61,63,58,60,59,61,60,62,60,62,60,62,59,61
225482,ST,64,66,64,66,64,66,62,64,63,65,63,65,63,65,62,64,61,63,61,63,61,63,61,63,55,57,55,57,55,57,61,63,48,50,47,49,47,49,47,49,48,50,47,49,45,47,45,47,45,47,47,49
225486,CM,54,56,54,56,54,56,57,59,57,59,57,59,57,59,57,59,58,60,58,60,58,60,57,59,58,60,58,60,58,60,57,59,56,58,57,59,57,59,57,59,56,58,56,58,56,58,56,58,56,58,56,58
225489,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225498,RB,47,49,47,49,47,49,50,52,50,52,50,52,50,52,50,52,51,53,51,53,51,53,52,54,51,53,51,53,51,53,52,54,54,56,53,55,53,55,53,55,54,56,53,55,52,54,52,54,52,54,53,55
225500,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225502,CDM,61,63,61,63,61,63,60,62,62,64,62,64,62,64,60,62,63,65,63,65,63,65,62,64,66,68,66,68,66,68,62,64,65,67,70,72,70,72,70,72,65,67,65,67,69,71,69,71,69,71,65,67
225505,CB,50,52,50,52,50,52,45,47,47,49,47,49,47,49,45,47,47,49,47,49,47,49,47,49,50,52,50,52,50,52,47,49,54,56,57,59,57,59,57,59,54,56,56,58,60,62,60,62,60,62,56,58
225507,LCM,57,59,57,59,57,59,60,62,59,61,59,61,59,61,60,62,60,62,60,62,60,62,62,64,62,64,62,64,62,64,62,64,69,71,68,70,68,70,68,70,69,71,68,70,68,70,68,70,68,70,68,70
225508,CB,58,60,58,60,58,60,58,60,58,60,58,60,58,60,58,60,59,61,59,61,59,61,60,62,63,65,63,65,63,65,60,62,72,74,73,75,73,75,73,75,72,74,74,76,80,82,80,82,80,82,74,76
225509,ST,58,60,58,60,58,60,57,59,56,58,56,58,56,58,57,59,54,56,54,56,54,56,56,58,46,48,46,48,46,48,56,58,44,46,39,41,39,41,39,41,44,46,42,44,37,39,37,39,37,39,42,44
225510,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225511,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225523,RB,70,72,70,72,70,72,74,76,73,75,73,75,73,75,74,76,73,75,73,75,73,75,75,77,72,74,72,74,72,74,75,77,74,76,71,73,71,73,71,73,74,76,73,75,70,72,70,72,70,72,73,75
225529,CB,54,56,54,56,54,56,52,54,52,54,52,54,52,54,52,54,52,54,52,54,52,54,54,56,54,56,54,56,54,56,54,56,60,62,60,62,60,62,60,62,60,62,61,63,64,66,64,66,64,66,61,63
225530,ST,68,70,68,70,68,70,62,64,65,67,65,67,65,67,62,64,63,65,63,65,63,65,60,62,55,57,55,57,55,57,60,62,43,45,44,46,44,46,44,46,43,45,41,43,46,48,46,48,46,48,41,43
225531,LCB,50,52,50,52,50,52,51,53,49,51,49,51,49,51,51,53,50,52,50,52,50,52,55,57,55,57,55,57,55,57,55,57,63,65,62,64,62,64,62,64,63,65,64,66,64,66,64,66,64,66,64,66
225532,CB,52,54,52,54,52,54,59,61,56,58,56,58,56,58,59,61,58,60,58,60,58,60,61,63,60,62,60,62,60,62,61,63,64,66,62,64,62,64,62,64,64,66,63,65,60,62,60,62,60,62,63,65
225533,ST,66,68,66,68,66,68,63,65,65,67,65,67,65,67,63,65,62,64,62,64,62,64,61,63,55,57,55,57,55,57,61,63,48,50,46,48,46,48,46,48,48,50,47,49,47,49,47,49,47,49,47,49
225539,ST,69,71,69,71,69,71,67,69,69,71,69,71,69,71,67,69,68,70,68,70,68,70,67,69,61,63,61,63,61,63,67,69,48,50,46,48,46,48,46,48,48,50,45,47,39,41,39,41,39,41,45,47
225541,ST,70,72,70,72,70,72,65,67,68,70,68,70,68,70,65,67,65,67,65,67,65,67,64,66,56,58,56,58,56,58,64,66,47,49,46,48,46,48,46,48,47,49,45,47,45,47,45,47,45,47,45,47
225542,CM,58,60,58,60,58,60,62,64,61,63,61,63,61,63,62,64,63,65,63,65,63,65,63,65,63,65,63,65,63,65,63,65,61,63,60,62,60,62,60,62,61,63,60,62,58,60,58,60,58,60,60,62
225543,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225545,CAM,59,61,59,61,59,61,61,63,61,63,61,63,61,63,61,63,61,63,61,63,61,63,61,63,60,62,60,62,60,62,61,63,60,62,60,62,60,62,60,62,60,62,59,61,58,60,58,60,58,60,59,61
225548,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225550,LM,58,60,58,60,58,60,65,67,63,65,63,65,63,65,65,67,64,66,64,66,64,66,65,67,60,62,60,62,60,62,65,67,52,54,50,52,50,52,50,52,52,54,48,50,40,42,40,42,40,42,48,50
225557,CB,48,50,48,50,48,50,51,53,51,53,51,53,51,53,51,53,53,55,53,55,53,55,54,56,56,58,56,58,56,58,54,56,58,60,61,63,61,63,61,63,58,60,59,61,62,64,62,64,62,64,59,61
225561,RM,57,59,57,59,57,59,62,64,61,63,61,63,61,63,62,64,60,62,60,62,60,62,60,62,53,55,53,55,53,55,60,62,50,52,45,47,45,47,45,47,50,52,48,50,40,42,40,42,40,42,48,50
225562,LW,61,63,61,63,61,63,67,69,66,68,66,68,66,68,67,69,67,69,67,69,67,69,66,68,63,65,63,65,63,65,66,68,55,57,53,55,53,55,53,55,55,57,53,55,46,48,46,48,46,48,53,55
225563,RB,60,62,60,62,60,62,67,69,64,66,64,66,64,66,67,69,65,67,65,67,65,67,69,71,65,67,65,67,65,67,69,71,71,73,68,70,68,70,68,70,71,73,70,72,67,69,67,69,67,69,70,72
225572,LB,52,54,52,54,52,54,59,61,55,57,55,57,55,57,59,61,57,59,57,59,57,59,61,63,58,60,58,60,58,60,61,63,66,68,61,63,61,63,61,63,66,68,66,68,62,64,62,64,62,64,66,68
225584,RM,66,68,66,68,66,68,69,71,68,70,68,70,68,70,69,71,67,69,67,69,67,69,67,69,62,64,62,64,62,64,67,69,58,60,55,57,55,57,55,57,58,60,56,58,51,53,51,53,51,53,56,58
225586,RM,56,58,56,58,56,58,61,63,60,62,60,62,60,62,61,63,60,62,60,62,60,62,59,61,56,58,56,58,56,58,59,61,50,52,48,50,48,50,48,50,50,52,48,50,43,45,43,45,43,45,48,50
225589,RCB,53,55,53,55,53,55,51,53,52,54,52,54,52,54,51,53,53,55,53,55,53,55,53,55,56,58,56,58,56,58,53,55,56,58,59,61,59,61,59,61,56,58,58,60,61,63,61,63,61,63,58,60
225590,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225591,RM,67,69,67,69,67,69,73,75,71,73,71,73,71,73,73,75,73,75,73,75,73,75,71,73,64,66,64,66,64,66,71,73,47,49,45,47,45,47,45,47,47,49,43,45,34,36,34,36,34,36,43,45
225600,LB,61,63,61,63,61,63,63,65,62,64,62,64,62,64,63,65,62,64,62,64,62,64,64,66,61,63,61,63,61,63,64,66,61,63,58,60,58,60,58,60,61,63,60,62,55,57,55,57,55,57,60,62
225606,RS,66,68,66,68,66,68,69,71,68,70,68,70,68,70,69,71,68,70,68,70,68,70,67,69,60,62,60,62,60,62,67,69,48,50,44,46,44,46,44,46,48,50,45,47,36,38,36,38,36,38,45,47
225614,CAM,58,60,58,60,58,60,66,68,64,66,64,66,64,66,66,68,67,69,67,69,67,69,66,68,63,65,63,65,63,65,66,68,54,56,53,55,53,55,53,55,54,56,50,52,42,44,42,44,42,44,50,52
225623,CM,59,61,59,61,59,61,59,61,60,62,60,62,60,62,59,61,60,62,60,62,60,62,61,63,60,62,60,62,60,62,61,63,61,63,61,63,61,63,61,63,61,63,60,62,60,62,60,62,60,62,60,62
225625,LB,58,60,58,60,58,60,60,62,59,61,59,61,59,61,60,62,58,60,58,60,58,60,61,63,57,59,57,59,57,59,61,63,63,65,60,62,60,62,60,62,63,65,64,66,62,64,62,64,62,64,64,66
225629,CM,59,61,59,61,59,61,62,64,61,63,61,63,61,63,62,64,63,65,63,65,63,65,63,65,64,66,64,66,64,66,63,65,64,66,65,67,65,67,65,67,64,66,64,66,63,65,63,65,63,65,64,66
225632,RM,66,68,66,68,66,68,69,71,68,70,68,70,68,70,69,71,66,68,66,68,66,68,68,70,60,62,60,62,60,62,68,70,55,57,51,53,51,53,51,53,55,57,52,54,47,49,47,49,47,49,52,54
225636,RB,49,51,49,51,49,51,51,53,50,52,50,52,50,52,51,53,52,54,52,54,52,54,54,56,56,58,56,58,56,58,54,56,64,66,64,66,64,66,64,66,64,66,65,67,67,69,67,69,67,69,65,67
225646,RB,68,70,68,70,68,70,71,73,70,72,70,72,70,72,71,73,69,71,69,71,69,71,72,74,69,71,69,71,69,71,72,74,72,74,68,70,68,70,68,70,72,74,71,73,66,68,66,68,66,68,71,73
225647,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225650,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225652,ST,68,70,68,70,68,70,64,66,66,68,66,68,66,68,64,66,62,64,62,64,62,64,61,63,54,56,54,56,54,56,61,63,44,46,43,45,43,45,43,45,44,46,43,45,41,43,41,43,41,43,43,45
225653,RS,69,71,69,71,69,71,70,72,69,71,69,71,69,71,70,72,67,69,67,69,67,69,69,71,60,62,60,62,60,62,69,71,54,56,49,51,49,51,49,51,54,56,51,53,45,47,45,47,45,47,51,53
225654,CF,65,67,65,67,65,67,65,67,66,68,66,68,66,68,65,67,64,66,64,66,64,66,64,66,57,59,57,59,57,59,64,66,49,51,45,47,45,47,45,47,49,51,46,48,42,44,42,44,42,44,46,48
225659,LCM,57,59,57,59,57,59,59,61,59,61,59,61,59,61,59,61,61,63,61,63,61,63,61,63,67,69,67,69,67,69,61,63,69,71,74,76,74,76,74,76,69,71,69,71,73,75,73,75,73,75,69,71
225663,CAM,72,74,72,74,72,74,78,80,78,80,78,80,78,80,78,80,79,81,79,81,79,81,78,80,78,80,78,80,78,80,78,80,75,77,74,76,74,76,74,76,75,77,73,75,67,69,67,69,67,69,73,75
225664,RM,65,67,65,67,65,67,68,70,67,69,67,69,67,69,68,70,67,69,67,69,67,69,68,70,64,66,64,66,64,66,68,70,63,65,60,62,60,62,60,62,63,65,61,63,58,60,58,60,58,60,61,63
225666,LM,61,63,61,63,61,63,66,68,64,66,64,66,64,66,66,68,65,67,65,67,65,67,66,68,61,63,61,63,61,63,66,68,57,59,53,55,53,55,53,55,57,59,55,57,47,49,47,49,47,49,55,57
225667,LS,63,65,63,65,63,65,63,65,63,65,63,65,63,65,63,65,61,63,61,63,61,63,62,64,56,58,56,58,56,58,62,64,51,53,47,49,47,49,47,49,51,53,49,51,43,45,43,45,43,45,49,51
225668,LS,63,65,63,65,63,65,62,64,63,65,63,65,63,65,62,64,60,62,60,62,60,62,60,62,51,53,51,53,51,53,60,62,48,50,43,45,43,45,43,45,48,50,47,49,43,45,43,45,43,45,47,49
225669,RB,68,70,68,70,68,70,69,71,69,71,69,71,69,71,69,71,68,70,68,70,68,70,70,72,67,69,67,69,67,69,70,72,69,71,68,70,68,70,68,70,69,71,69,71,68,70,68,70,68,70,69,71
225670,CB,45,47,45,47,45,47,46,48,45,47,45,47,45,47,46,48,45,47,45,47,45,47,49,51,49,51,49,51,49,51,49,51,57,59,58,60,58,60,58,60,57,59,58,60,61,63,61,63,61,63,58,60
225673,CB,56,58,56,58,56,58,53,55,53,55,53,55,53,55,53,55,54,56,54,56,54,56,56,58,59,61,59,61,59,61,56,58,64,66,67,69,67,69,67,69,64,66,65,67,71,73,71,73,71,73,65,67
225674,CM,55,57,55,57,55,57,57,59,57,59,57,59,57,59,57,59,58,60,58,60,58,60,59,61,58,60,58,60,58,60,59,61,60,62,58,60,58,60,58,60,60,62,60,62,57,59,57,59,57,59,60,62
225678,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225680,LCB,51,53,51,53,51,53,48,50,49,51,49,51,49,51,48,50,50,52,50,52,50,52,51,53,55,57,55,57,55,57,51,53,59,61,64,66,64,66,64,66,59,61,61,63,70,72,70,72,70,72,61,63
225692,RB,49,51,49,51,49,51,57,59,53,55,53,55,53,55,57,59,55,57,55,57,55,57,59,61,57,59,57,59,57,59,59,61,66,68,62,64,62,64,62,64,66,68,65,67,62,64,62,64,62,64,65,67
225694,CB,51,53,51,53,51,53,52,54,52,54,52,54,52,54,52,54,53,55,53,55,53,55,55,57,56,58,56,58,56,58,55,57,61,63,60,62,60,62,60,62,61,63,61,63,61,63,61,63,61,63,61,63
225696,RM,70,72,70,72,70,72,72,74,71,73,71,73,71,73,72,74,69,71,69,71,69,71,70,72,61,63,61,63,61,63,70,72,51,53,45,47,45,47,45,47,51,53,48,50,39,41,39,41,39,41,48,50
225699,CDM,56,58,56,58,56,58,60,62,59,61,59,61,59,61,60,62,61,63,61,63,61,63,63,65,64,66,64,66,64,66,63,65,68,70,69,71,69,71,69,71,68,70,68,70,67,69,67,69,67,69,68,70
225701,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225710,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
225711,LCB,61,63,61,63,61,63,66,68,64,66,64,66,64,66,66,68,67,69,67,69,67,69,70,72,71,73,71,73,71,73,70,72,75,77,76,78,76,78,76,78,75,77,76,78,77,79,77,79,77,79,76,78
225713,ST,76,78,76,78,76,78,76,78,77,79,77,79,77,79,76,78,74,76,74,76,74,76,74,76,64,66,64,66,64,66,74,76,54,56,48,50,48,50,48,50,54,56,50,52,43,45,43,45,43,45,50,52
225716,LWB,57,59,57,59,57,59,60,62,59,61,59,61,59,61,60,62,59,61,59,61,59,61,60,62,57,59,57,59,57,59,60,62,58,60,57,59,57,59,57,59,58,60,57,59,56,58,56,58,56,58,57,59
225719,ST,73,75,73,75,73,75,72,74,74,76,74,76,74,76,72,74,72,74,72,74,72,74,70,72,65,67,65,67,65,67,70,72,51,53,50,52,50,52,50,52,51,53,48,50,43,45,43,45,43,45,48,50
225720,RCM,56,58,56,58,56,58,60,62,59,61,59,61,59,61,60,62,59,61,59,61,59,61,62,64,61,63,61,63,61,63,62,64,65,67,64,66,64,66,64,66,65,67,64,66,62,64,62,64,62,64,64,66
225722,CB,45,47,45,47,45,47,43,45,44,46,44,46,44,46,43,45,44,46,44,46,44,46,46,48,49,51,49,51,49,51,46,48,57,59,58,60,58,60,58,60,57,59,59,61,63,65,63,65,63,65,59,61
225731,CM,61,63,61,63,61,63,62,64,62,64,62,64,62,64,62,64,62,64,62,64,62,64,62,64,62,64,62,64,62,64,62,64,61,63,61,63,61,63,61,63,61,63,60,62,59,61,59,61,59,61,60,62
225733,RW,66,68,66,68,66,68,67,69,67,69,67,69,67,69,67,69,65,67,65,67,65,67,65,67,57,59,57,59,57,59,65,67,49,51,44,46,44,46,44,46,49,51,46,48,39,41,39,41,39,41,46,48
